Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
43,43,5,5,38,38,9,Train/9/00009_00015_00013.png
43,43,5,5,38,38,9,Train/9/00009_00015_00014.png
43,43,5,5,38,38,9,Train/9/00009_00015_00015.png
43,43,5,5,38,38,9,Train/9/00009_00015_00016.png
43,43,5,5,38,38,9,Train/9/00009_00015_00017.png
43,43,5,5,38,38,9,Train/9/00009_00015_00018.png
43,43,5,5,38,38,9,Train/9/00009_00015_00019.png
43,43,5,5,38,38,9,Train/9/00009_00015_00020.png
43,43,5,5,38,38,9,Train/9/00009_00015_00021.png
43,43,5,5,38,38,9,Train/9/00009_00015_00022.png
43,43,5,5,38,38,9,Train/9/00009_00015_00023.png
43,43,5,5,38,38,9,Train/9/00009_00015_00024.png
43,43,5,5,38,38,9,Train/9/00009_00015_00025.png
43,43,5,5,38,38,9,Train/9/00009_00015_00026.png
43,43,5,5,38,38,9,Train/9/00009_00015_00027.png
43,43,5,5,38,38,9,Train/9/00009_00015_00028.png
43,43,5,5,38,38,9,Train/9/00009_00015_00029.png
44,44,6,6,39,39,9,Train/9/00009_00016_00000.png
44,45,5,6,39,40,9,Train/9/00009_00016_00001.png
44,44,6,5,39,39,9,Train/9/00009_00016_00002.png
43,45,5,6,38,40,9,Train/9/00009_00016_00003.png
45,46,6,6,40,41,9,Train/9/00009_00016_00004.png
45,46,6,6,40,41,9,Train/9/00009_00016_00005.png
44,44,5,5,39,39,9,Train/9/00009_00016_00006.png
46,45,6,5,41,40,9,Train/9/00009_00016_00007.png
46,45,6,5,41,40,9,Train/9/00009_00016_00008.png
47,46,6,6,41,41,9,Train/9/00009_00016_00009.png
47,47,5,6,41,41,9,Train/9/00009_00016_00010.png
49,46,6,5,43,41,9,Train/9/00009_00016_00011.png
49,46,6,5,43,41,9,Train/9/00009_00016_00012.png
48,48,5,5,43,42,9,Train/9/00009_00016_00013.png
49,50,5,6,44,45,9,Train/9/00009_00016_00014.png
50,49,5,5,44,44,9,Train/9/00009_00016_00015.png
51,50,6,6,46,45,9,Train/9/00009_00016_00016.png
51,51,5,6,45,46,9,Train/9/00009_00016_00017.png
52,53,6,6,47,47,9,Train/9/00009_00016_00018.png
54,53,6,6,48,47,9,Train/9/00009_00016_00019.png
54,55,5,6,49,49,9,Train/9/00009_00016_00020.png
56,56,6,6,51,51,9,Train/9/00009_00016_00021.png
57,56,6,5,52,51,9,Train/9/00009_00016_00022.png
58,57,6,5,53,52,9,Train/9/00009_00016_00023.png
60,59,6,5,55,54,9,Train/9/00009_00016_00024.png
60,62,5,6,55,57,9,Train/9/00009_00016_00025.png
64,64,6,5,59,59,9,Train/9/00009_00016_00026.png
67,69,6,7,61,63,9,Train/9/00009_00016_00027.png
71,71,7,7,65,65,9,Train/9/00009_00016_00028.png
74,74,7,6,68,68,9,Train/9/00009_00016_00029.png
27,29,6,5,22,24,9,Train/9/00009_00017_00000.png
27,30,6,6,22,25,9,Train/9/00009_00017_00001.png
27,29,5,5,22,24,9,Train/9/00009_00017_00002.png
28,29,6,5,23,24,9,Train/9/00009_00017_00003.png
29,32,6,6,24,27,9,Train/9/00009_00017_00004.png
30,31,6,5,25,26,9,Train/9/00009_00017_00005.png
30,32,6,5,25,27,9,Train/9/00009_00017_00006.png
29,33,5,6,24,28,9,Train/9/00009_00017_00007.png
33,35,6,6,28,30,9,Train/9/00009_00017_00008.png
32,35,5,5,27,30,9,Train/9/00009_00017_00009.png
32,38,5,6,27,33,9,Train/9/00009_00017_00010.png
32,38,5,6,27,33,9,Train/9/00009_00017_00011.png
34,38,5,5,29,33,9,Train/9/00009_00017_00012.png
35,40,6,6,30,35,9,Train/9/00009_00017_00013.png
35,40,5,5,30,35,9,Train/9/00009_00017_00014.png
37,42,5,6,32,37,9,Train/9/00009_00017_00015.png
38,43,5,5,33,38,9,Train/9/00009_00017_00016.png
41,45,5,5,36,40,9,Train/9/00009_00017_00017.png
44,48,6,6,39,43,9,Train/9/00009_00017_00018.png
46,50,6,6,41,45,9,Train/9/00009_00017_00019.png
48,51,6,5,43,46,9,Train/9/00009_00017_00020.png
51,53,6,5,46,48,9,Train/9/00009_00017_00021.png
56,58,6,5,51,53,9,Train/9/00009_00017_00022.png
58,62,5,5,53,57,9,Train/9/00009_00017_00023.png
63,68,5,6,58,62,9,Train/9/00009_00017_00024.png
69,76,6,7,63,70,9,Train/9/00009_00017_00025.png
80,83,8,8,73,76,9,Train/9/00009_00017_00026.png
86,92,7,9,79,84,9,Train/9/00009_00017_00027.png
106,108,10,10,97,99,9,Train/9/00009_00017_00028.png
119,123,10,10,109,113,9,Train/9/00009_00017_00029.png
30,30,5,5,25,25,9,Train/9/00009_00018_00000.png
31,32,6,6,26,26,9,Train/9/00009_00018_00001.png
32,32,6,6,27,27,9,Train/9/00009_00018_00002.png
31,31,5,5,26,26,9,Train/9/00009_00018_00003.png
32,32,6,6,27,27,9,Train/9/00009_00018_00004.png
32,31,6,5,27,26,9,Train/9/00009_00018_00005.png
32,31,5,5,26,26,9,Train/9/00009_00018_00006.png
32,33,5,6,27,28,9,Train/9/00009_00018_00007.png
32,32,5,5,27,27,9,Train/9/00009_00018_00008.png
32,32,5,5,27,27,9,Train/9/00009_00018_00009.png
33,33,5,5,28,27,9,Train/9/00009_00018_00010.png
35,34,6,5,30,28,9,Train/9/00009_00018_00011.png
35,34,5,5,30,29,9,Train/9/00009_00018_00012.png
36,36,5,6,30,30,9,Train/9/00009_00018_00013.png
37,36,6,6,32,31,9,Train/9/00009_00018_00014.png
37,37,5,6,31,31,9,Train/9/00009_00018_00015.png
38,37,6,6,33,32,9,Train/9/00009_00018_00016.png
37,38,5,6,32,32,9,Train/9/00009_00018_00017.png
38,37,6,5,33,31,9,Train/9/00009_00018_00018.png
40,39,6,6,34,33,9,Train/9/00009_00018_00019.png
40,38,5,5,34,33,9,Train/9/00009_00018_00020.png
40,40,5,6,35,35,9,Train/9/00009_00018_00021.png
40,40,5,6,35,35,9,Train/9/00009_00018_00022.png
41,40,5,5,36,35,9,Train/9/00009_00018_00023.png
42,41,5,6,36,36,9,Train/9/00009_00018_00024.png
44,43,6,6,39,38,9,Train/9/00009_00018_00025.png
43,42,5,5,38,37,9,Train/9/00009_00018_00026.png
45,43,6,6,40,38,9,Train/9/00009_00018_00027.png
45,44,5,6,40,39,9,Train/9/00009_00018_00028.png
47,46,5,6,42,41,9,Train/9/00009_00018_00029.png
27,29,6,6,22,24,9,Train/9/00009_00019_00000.png
26,29,5,6,21,24,9,Train/9/00009_00019_00001.png
26,29,5,6,21,24,9,Train/9/00009_00019_00002.png
28,28,6,5,23,23,9,Train/9/00009_00019_00003.png
27,28,5,5,22,23,9,Train/9/00009_00019_00004.png
30,29,6,5,25,24,9,Train/9/00009_00019_00005.png
28,31,5,6,23,26,9,Train/9/00009_00019_00006.png
30,31,6,6,25,26,9,Train/9/00009_00019_00007.png
29,31,5,6,24,26,9,Train/9/00009_00019_00008.png
31,32,5,6,26,27,9,Train/9/00009_00019_00009.png
32,33,5,6,27,28,9,Train/9/00009_00019_00010.png
33,32,6,5,28,27,9,Train/9/00009_00019_00011.png
32,33,5,5,27,28,9,Train/9/00009_00019_00012.png
35,35,5,5,30,30,9,Train/9/00009_00019_00013.png
34,35,5,5,29,30,9,Train/9/00009_00019_00014.png
36,35,6,5,31,30,9,Train/9/00009_00019_00015.png
36,37,5,6,31,32,9,Train/9/00009_00019_00016.png
37,37,5,5,32,32,9,Train/9/00009_00019_00017.png
38,39,5,5,33,34,9,Train/9/00009_00019_00018.png
40,40,5,5,35,35,9,Train/9/00009_00019_00019.png
41,41,6,5,36,36,9,Train/9/00009_00019_00020.png
43,42,6,5,38,37,9,Train/9/00009_00019_00021.png
45,44,6,5,40,39,9,Train/9/00009_00019_00022.png
44,45,5,6,39,40,9,Train/9/00009_00019_00023.png
49,50,6,6,44,45,9,Train/9/00009_00019_00024.png
50,50,5,5,45,45,9,Train/9/00009_00019_00025.png
54,54,6,6,49,49,9,Train/9/00009_00019_00026.png
56,56,6,5,51,51,9,Train/9/00009_00019_00027.png
59,61,5,5,54,56,9,Train/9/00009_00019_00028.png
63,67,5,6,58,61,9,Train/9/00009_00019_00029.png
27,30,5,6,22,25,9,Train/9/00009_00020_00000.png
29,29,6,5,24,24,9,Train/9/00009_00020_00001.png
30,29,5,5,25,24,9,Train/9/00009_00020_00002.png
29,29,5,5,24,24,9,Train/9/00009_00020_00003.png
28,29,5,6,23,24,9,Train/9/00009_00020_00004.png
29,30,5,5,24,25,9,Train/9/00009_00020_00005.png
30,31,6,6,25,26,9,Train/9/00009_00020_00006.png
30,31,6,6,25,26,9,Train/9/00009_00020_00007.png
30,30,6,5,25,25,9,Train/9/00009_00020_00008.png
30,30,6,5,25,25,9,Train/9/00009_00020_00009.png
30,31,6,6,25,26,9,Train/9/00009_00020_00010.png
30,31,6,6,25,26,9,Train/9/00009_00020_00011.png
30,31,6,6,25,26,9,Train/9/00009_00020_00012.png
30,30,6,5,25,25,9,Train/9/00009_00020_00013.png
30,31,6,6,25,26,9,Train/9/00009_00020_00014.png
30,30,6,5,25,25,9,Train/9/00009_00020_00015.png
30,30,6,5,25,25,9,Train/9/00009_00020_00016.png
31,31,6,6,26,26,9,Train/9/00009_00020_00017.png
31,30,6,5,26,25,9,Train/9/00009_00020_00018.png
31,31,6,6,26,26,9,Train/9/00009_00020_00019.png
31,31,6,6,26,26,9,Train/9/00009_00020_00020.png
31,31,6,6,26,26,9,Train/9/00009_00020_00021.png
31,30,6,5,26,25,9,Train/9/00009_00020_00022.png
30,31,5,6,25,26,9,Train/9/00009_00020_00023.png
30,30,6,5,25,25,9,Train/9/00009_00020_00024.png
30,31,6,5,25,26,9,Train/9/00009_00020_00025.png
30,31,6,5,25,26,9,Train/9/00009_00020_00026.png
30,32,6,6,25,27,9,Train/9/00009_00020_00027.png
31,31,6,5,26,26,9,Train/9/00009_00020_00028.png
31,32,6,6,26,27,9,Train/9/00009_00020_00029.png
41,40,6,6,36,35,9,Train/9/00009_00021_00000.png
41,40,6,6,36,35,9,Train/9/00009_00021_00001.png
40,40,6,6,35,35,9,Train/9/00009_00021_00002.png
40,40,6,6,35,35,9,Train/9/00009_00021_00003.png
39,41,5,6,34,35,9,Train/9/00009_00021_00004.png
40,41,5,6,34,36,9,Train/9/00009_00021_00005.png
39,41,5,6,34,36,9,Train/9/00009_00021_00006.png
39,40,5,5,34,35,9,Train/9/00009_00021_00007.png
40,42,5,6,35,36,9,Train/9/00009_00021_00008.png
43,42,6,6,37,37,9,Train/9/00009_00021_00009.png
42,42,5,5,37,37,9,Train/9/00009_00021_00010.png
43,44,5,6,38,39,9,Train/9/00009_00021_00011.png
43,44,5,6,38,39,9,Train/9/00009_00021_00012.png
44,44,6,6,39,39,9,Train/9/00009_00021_00013.png
43,45,6,6,38,40,9,Train/9/00009_00021_00014.png
43,44,5,5,38,39,9,Train/9/00009_00021_00015.png
46,47,5,6,41,42,9,Train/9/00009_00021_00016.png
48,48,6,6,43,43,9,Train/9/00009_00021_00017.png
48,47,6,5,43,42,9,Train/9/00009_00021_00018.png
49,49,6,5,44,44,9,Train/9/00009_00021_00019.png
56,56,6,5,51,51,9,Train/9/00009_00021_00020.png
57,58,6,5,52,53,9,Train/9/00009_00021_00021.png
58,61,5,6,53,56,9,Train/9/00009_00021_00022.png
63,64,6,6,58,59,9,Train/9/00009_00021_00023.png
63,67,5,6,58,61,9,Train/9/00009_00021_00024.png
68,71,6,7,62,65,9,Train/9/00009_00021_00025.png
72,72,7,6,66,66,9,Train/9/00009_00021_00026.png
75,80,6,7,69,73,9,Train/9/00009_00021_00027.png
82,85,7,8,75,78,9,Train/9/00009_00021_00028.png
88,92,8,9,81,84,9,Train/9/00009_00021_00029.png
30,30,6,6,25,25,9,Train/9/00009_00022_00000.png
30,31,5,6,25,26,9,Train/9/00009_00022_00001.png
32,32,6,6,27,27,9,Train/9/00009_00022_00002.png
33,34,5,5,28,29,9,Train/9/00009_00022_00003.png
34,34,6,5,29,29,9,Train/9/00009_00022_00004.png
34,35,6,6,29,30,9,Train/9/00009_00022_00005.png
33,34,5,5,28,29,9,Train/9/00009_00022_00006.png
35,36,5,5,30,31,9,Train/9/00009_00022_00007.png
35,36,5,6,30,31,9,Train/9/00009_00022_00008.png
35,35,5,5,30,30,9,Train/9/00009_00022_00009.png
36,37,5,6,31,32,9,Train/9/00009_00022_00010.png
38,37,6,5,33,32,9,Train/9/00009_00022_00011.png
39,39,6,6,34,34,9,Train/9/00009_00022_00012.png
39,40,5,6,34,35,9,Train/9/00009_00022_00013.png
41,41,6,5,36,36,9,Train/9/00009_00022_00014.png
40,42,5,5,35,37,9,Train/9/00009_00022_00015.png
42,44,5,6,37,39,9,Train/9/00009_00022_00016.png
44,46,5,6,39,41,9,Train/9/00009_00022_00017.png
45,47,5,6,40,42,9,Train/9/00009_00022_00018.png
48,48,6,6,43,43,9,Train/9/00009_00022_00019.png
48,49,5,5,43,44,9,Train/9/00009_00022_00020.png
52,52,6,5,47,47,9,Train/9/00009_00022_00021.png
53,54,6,6,48,49,9,Train/9/00009_00022_00022.png
54,57,5,5,49,52,9,Train/9/00009_00022_00023.png
58,60,6,6,53,55,9,Train/9/00009_00022_00024.png
59,62,6,6,54,57,9,Train/9/00009_00022_00025.png
63,70,5,7,58,64,9,Train/9/00009_00022_00026.png
70,73,7,7,64,67,9,Train/9/00009_00022_00027.png
77,81,7,7,71,74,9,Train/9/00009_00022_00028.png
84,85,8,8,77,78,9,Train/9/00009_00022_00029.png
30,31,5,5,25,26,9,Train/9/00009_00023_00000.png
31,32,6,5,26,27,9,Train/9/00009_00023_00001.png
31,33,6,6,26,28,9,Train/9/00009_00023_00002.png
30,32,5,5,25,27,9,Train/9/00009_00023_00003.png
30,33,5,6,25,28,9,Train/9/00009_00023_00004.png
31,33,5,6,26,28,9,Train/9/00009_00023_00005.png
32,33,6,6,27,28,9,Train/9/00009_00023_00006.png
31,32,6,5,26,27,9,Train/9/00009_00023_00007.png
33,35,6,6,28,30,9,Train/9/00009_00023_00008.png
32,34,5,5,27,29,9,Train/9/00009_00023_00009.png
33,36,5,6,28,31,9,Train/9/00009_00023_00010.png
33,34,5,5,28,29,9,Train/9/00009_00023_00011.png
36,36,6,5,31,31,9,Train/9/00009_00023_00012.png
36,37,5,5,31,32,9,Train/9/00009_00023_00013.png
35,36,5,5,30,31,9,Train/9/00009_00023_00014.png
36,39,5,6,31,34,9,Train/9/00009_00023_00015.png
36,39,5,6,31,34,9,Train/9/00009_00023_00016.png
38,40,5,5,33,35,9,Train/9/00009_00023_00017.png
41,42,6,5,36,37,9,Train/9/00009_00023_00018.png
41,42,6,6,36,37,9,Train/9/00009_00023_00019.png
43,45,6,6,38,40,9,Train/9/00009_00023_00020.png
41,44,5,6,36,39,9,Train/9/00009_00023_00021.png
43,44,5,5,38,39,9,Train/9/00009_00023_00022.png
43,45,5,5,38,40,9,Train/9/00009_00023_00023.png
45,46,6,5,40,41,9,Train/9/00009_00023_00024.png
48,50,6,5,43,45,9,Train/9/00009_00023_00025.png
48,50,6,5,43,45,9,Train/9/00009_00023_00026.png
49,53,5,6,44,48,9,Train/9/00009_00023_00027.png
52,54,6,5,47,49,9,Train/9/00009_00023_00028.png
54,57,5,6,49,52,9,Train/9/00009_00023_00029.png
29,32,5,6,24,27,9,Train/9/00009_00024_00000.png
30,32,6,6,25,27,9,Train/9/00009_00024_00001.png
30,33,5,6,25,28,9,Train/9/00009_00024_00002.png
31,33,6,6,26,28,9,Train/9/00009_00024_00003.png
30,34,5,6,25,28,9,Train/9/00009_00024_00004.png
31,33,5,5,26,28,9,Train/9/00009_00024_00005.png
32,35,5,6,27,30,9,Train/9/00009_00024_00006.png
33,35,6,5,28,29,9,Train/9/00009_00024_00007.png
34,37,6,6,28,31,9,Train/9/00009_00024_00008.png
34,37,6,6,29,32,9,Train/9/00009_00024_00009.png
35,38,6,6,30,33,9,Train/9/00009_00024_00010.png
36,39,6,6,31,34,9,Train/9/00009_00024_00011.png
36,39,5,5,31,34,9,Train/9/00009_00024_00012.png
37,40,5,5,32,35,9,Train/9/00009_00024_00013.png
38,41,5,5,33,36,9,Train/9/00009_00024_00014.png
40,44,6,6,35,38,9,Train/9/00009_00024_00015.png
42,44,6,5,37,39,9,Train/9/00009_00024_00016.png
43,46,5,5,37,41,9,Train/9/00009_00024_00017.png
44,47,5,5,38,42,9,Train/9/00009_00024_00018.png
46,50,6,6,41,45,9,Train/9/00009_00024_00019.png
49,52,6,5,43,46,9,Train/9/00009_00024_00020.png
50,56,5,6,44,50,9,Train/9/00009_00024_00021.png
53,58,6,5,48,52,9,Train/9/00009_00024_00022.png
55,60,6,6,49,55,9,Train/9/00009_00024_00023.png
57,63,5,6,51,58,9,Train/9/00009_00024_00024.png
62,71,6,7,57,64,9,Train/9/00009_00024_00025.png
69,77,6,7,63,71,9,Train/9/00009_00024_00026.png
76,86,6,7,70,79,9,Train/9/00009_00024_00027.png
82,92,7,8,75,84,9,Train/9/00009_00024_00028.png
92,104,8,10,84,95,9,Train/9/00009_00024_00029.png
28,29,5,6,23,24,9,Train/9/00009_00025_00000.png
29,29,6,6,24,24,9,Train/9/00009_00025_00001.png
29,29,5,5,24,24,9,Train/9/00009_00025_00002.png
30,30,6,6,25,25,9,Train/9/00009_00025_00003.png
30,31,5,6,25,26,9,Train/9/00009_00025_00004.png
31,31,5,5,26,26,9,Train/9/00009_00025_00005.png
31,31,5,5,26,26,9,Train/9/00009_00025_00006.png
32,32,6,6,27,27,9,Train/9/00009_00025_00007.png
34,34,6,6,29,29,9,Train/9/00009_00025_00008.png
34,33,6,5,29,28,9,Train/9/00009_00025_00009.png
35,36,5,6,30,31,9,Train/9/00009_00025_00010.png
36,36,5,5,31,31,9,Train/9/00009_00025_00011.png
36,37,5,6,31,32,9,Train/9/00009_00025_00012.png
38,39,5,6,33,34,9,Train/9/00009_00025_00013.png
40,39,6,5,35,34,9,Train/9/00009_00025_00014.png
41,40,6,5,36,35,9,Train/9/00009_00025_00015.png
43,43,6,6,38,38,9,Train/9/00009_00025_00016.png
42,42,5,5,37,37,9,Train/9/00009_00025_00017.png
44,44,6,6,39,39,9,Train/9/00009_00025_00018.png
47,47,6,6,42,42,9,Train/9/00009_00025_00019.png
47,47,5,5,42,42,9,Train/9/00009_00025_00020.png
51,51,5,5,46,46,9,Train/9/00009_00025_00021.png
54,53,6,5,49,48,9,Train/9/00009_00025_00022.png
57,57,5,5,52,52,9,Train/9/00009_00025_00023.png
61,61,5,5,56,56,9,Train/9/00009_00025_00024.png
63,63,5,5,58,58,9,Train/9/00009_00025_00025.png
73,73,6,6,67,67,9,Train/9/00009_00025_00026.png
81,81,8,8,74,74,9,Train/9/00009_00025_00027.png
87,88,7,8,80,81,9,Train/9/00009_00025_00028.png
100,101,8,9,92,93,9,Train/9/00009_00025_00029.png
48,48,5,6,43,43,9,Train/9/00009_00026_00000.png
50,49,6,6,45,44,9,Train/9/00009_00026_00001.png
50,49,5,5,45,44,9,Train/9/00009_00026_00002.png
53,50,6,6,48,45,9,Train/9/00009_00026_00003.png
54,52,6,6,49,46,9,Train/9/00009_00026_00004.png
56,53,6,6,51,48,9,Train/9/00009_00026_00005.png
57,53,6,5,52,48,9,Train/9/00009_00026_00006.png
59,54,6,5,54,49,9,Train/9/00009_00026_00007.png
58,57,5,6,53,51,9,Train/9/00009_00026_00008.png
60,58,6,5,55,52,9,Train/9/00009_00026_00009.png
60,59,6,6,55,54,9,Train/9/00009_00026_00010.png
61,59,6,5,56,54,9,Train/9/00009_00026_00011.png
62,60,6,6,57,55,9,Train/9/00009_00026_00012.png
64,61,6,5,59,56,9,Train/9/00009_00026_00013.png
65,62,6,5,60,57,9,Train/9/00009_00026_00014.png
68,65,6,6,62,60,9,Train/9/00009_00026_00015.png
72,70,6,6,65,63,9,Train/9/00009_00026_00016.png
70,72,6,7,63,66,9,Train/9/00009_00026_00017.png
73,76,6,7,67,70,9,Train/9/00009_00026_00018.png
77,77,6,7,70,71,9,Train/9/00009_00026_00019.png
84,83,7,8,77,76,9,Train/9/00009_00026_00020.png
87,85,8,8,80,78,9,Train/9/00009_00026_00021.png
89,90,8,8,82,82,9,Train/9/00009_00026_00022.png
99,94,8,8,91,86,9,Train/9/00009_00026_00023.png
99,97,8,8,91,89,9,Train/9/00009_00026_00024.png
103,106,9,10,94,96,9,Train/9/00009_00026_00025.png
108,117,9,11,99,107,9,Train/9/00009_00026_00026.png
119,122,10,11,109,112,9,Train/9/00009_00026_00027.png
133,130,11,12,122,119,9,Train/9/00009_00026_00028.png
141,136,12,12,129,125,9,Train/9/00009_00026_00029.png
27,29,6,6,22,24,9,Train/9/00009_00027_00000.png
28,28,6,5,23,23,9,Train/9/00009_00027_00001.png
27,30,5,6,22,24,9,Train/9/00009_00027_00002.png
29,29,6,5,24,24,9,Train/9/00009_00027_00003.png
30,29,6,5,25,24,9,Train/9/00009_00027_00004.png
30,31,5,6,25,26,9,Train/9/00009_00027_00005.png
31,30,5,5,25,25,9,Train/9/00009_00027_00006.png
31,31,5,6,25,26,9,Train/9/00009_00027_00007.png
31,32,5,6,25,27,9,Train/9/00009_00027_00008.png
32,32,6,6,27,27,9,Train/9/00009_00027_00009.png
33,33,6,6,27,28,9,Train/9/00009_00027_00010.png
33,33,5,6,27,28,9,Train/9/00009_00027_00011.png
35,33,5,5,29,28,9,Train/9/00009_00027_00012.png
36,35,5,6,31,30,9,Train/9/00009_00027_00013.png
37,36,5,6,31,30,9,Train/9/00009_00027_00014.png
38,37,5,6,32,31,9,Train/9/00009_00027_00015.png
40,37,6,5,35,32,9,Train/9/00009_00027_00016.png
41,40,5,6,36,35,9,Train/9/00009_00027_00017.png
42,41,5,6,37,36,9,Train/9/00009_00027_00018.png
44,43,6,6,39,38,9,Train/9/00009_00027_00019.png
46,43,6,5,41,38,9,Train/9/00009_00027_00020.png
48,46,6,6,43,41,9,Train/9/00009_00027_00021.png
48,47,5,6,43,42,9,Train/9/00009_00027_00022.png
51,49,6,6,46,44,9,Train/9/00009_00027_00023.png
53,52,5,6,48,47,9,Train/9/00009_00027_00024.png
59,56,6,6,53,51,9,Train/9/00009_00027_00025.png
60,58,5,5,55,53,9,Train/9/00009_00027_00026.png
63,62,5,6,58,57,9,Train/9/00009_00027_00027.png
72,69,7,6,66,63,9,Train/9/00009_00027_00028.png
74,80,6,8,68,73,9,Train/9/00009_00027_00029.png
47,48,5,5,42,43,9,Train/9/00009_00028_00000.png
47,49,5,6,42,44,9,Train/9/00009_00028_00001.png
47,49,5,6,42,44,9,Train/9/00009_00028_00002.png
47,48,5,5,42,43,9,Train/9/00009_00028_00003.png
48,48,6,5,43,43,9,Train/9/00009_00028_00004.png
48,50,5,6,43,45,9,Train/9/00009_00028_00005.png
48,49,5,5,43,44,9,Train/9/00009_00028_00006.png
49,50,5,6,44,45,9,Train/9/00009_00028_00007.png
49,49,5,5,44,44,9,Train/9/00009_00028_00008.png
51,50,5,5,46,45,9,Train/9/00009_00028_00009.png
51,50,5,5,46,45,9,Train/9/00009_00028_00010.png
51,52,5,6,46,47,9,Train/9/00009_00028_00011.png
53,54,5,6,48,49,9,Train/9/00009_00028_00012.png
52,52,5,5,47,47,9,Train/9/00009_00028_00013.png
53,53,5,5,48,48,9,Train/9/00009_00028_00014.png
56,56,5,6,51,51,9,Train/9/00009_00028_00015.png
59,58,6,6,54,53,9,Train/9/00009_00028_00016.png
59,61,5,6,54,56,9,Train/9/00009_00028_00017.png
59,60,5,5,54,55,9,Train/9/00009_00028_00018.png
62,63,5,5,57,58,9,Train/9/00009_00028_00019.png
68,69,7,7,62,63,9,Train/9/00009_00028_00020.png
69,71,6,7,63,65,9,Train/9/00009_00028_00021.png
72,73,6,6,65,66,9,Train/9/00009_00028_00022.png
75,76,6,6,69,70,9,Train/9/00009_00028_00023.png
83,81,8,7,76,74,9,Train/9/00009_00028_00024.png
88,86,7,7,81,79,9,Train/9/00009_00028_00025.png
98,97,8,9,90,89,9,Train/9/00009_00028_00026.png
107,103,10,9,98,94,9,Train/9/00009_00028_00027.png
117,113,11,10,107,104,9,Train/9/00009_00028_00028.png
134,129,11,12,122,118,9,Train/9/00009_00028_00029.png
27,27,6,5,21,21,9,Train/9/00009_00029_00000.png
27,28,6,6,22,23,9,Train/9/00009_00029_00001.png
27,29,5,6,22,24,9,Train/9/00009_00029_00002.png
31,31,6,5,26,26,9,Train/9/00009_00029_00003.png
30,32,5,6,25,27,9,Train/9/00009_00029_00004.png
31,32,6,6,26,27,9,Train/9/00009_00029_00005.png
31,32,5,5,26,27,9,Train/9/00009_00029_00006.png
32,33,5,5,27,28,9,Train/9/00009_00029_00007.png
34,34,6,5,29,29,9,Train/9/00009_00029_00008.png
35,36,6,6,30,31,9,Train/9/00009_00029_00009.png
35,36,6,6,30,31,9,Train/9/00009_00029_00010.png
36,36,6,5,31,31,9,Train/9/00009_00029_00011.png
38,38,6,5,32,32,9,Train/9/00009_00029_00012.png
39,40,5,5,34,35,9,Train/9/00009_00029_00013.png
39,40,5,5,34,35,9,Train/9/00009_00029_00014.png
42,43,5,6,37,38,9,Train/9/00009_00029_00015.png
45,45,5,5,40,40,9,Train/9/00009_00029_00016.png
50,50,6,6,44,44,9,Train/9/00009_00029_00017.png
53,53,6,6,47,47,9,Train/9/00009_00029_00018.png
56,56,6,6,50,50,9,Train/9/00009_00029_00019.png
58,58,6,6,53,53,9,Train/9/00009_00029_00020.png
62,62,6,6,57,56,9,Train/9/00009_00029_00021.png
69,68,7,7,63,62,9,Train/9/00009_00029_00022.png
74,73,7,7,68,67,9,Train/9/00009_00029_00023.png
80,77,8,7,73,71,9,Train/9/00009_00029_00024.png
86,83,8,7,79,76,9,Train/9/00009_00029_00025.png
94,92,8,8,85,83,9,Train/9/00009_00029_00026.png
100,98,8,8,92,90,9,Train/9/00009_00029_00027.png
110,105,9,9,100,96,9,Train/9/00009_00029_00028.png
121,117,10,10,111,107,9,Train/9/00009_00029_00029.png
26,27,5,6,21,22,9,Train/9/00009_00030_00000.png
28,30,6,6,23,25,9,Train/9/00009_00030_00001.png
27,29,5,5,22,24,9,Train/9/00009_00030_00002.png
28,30,6,6,23,25,9,Train/9/00009_00030_00003.png
29,30,6,6,23,25,9,Train/9/00009_00030_00004.png
28,30,5,6,23,25,9,Train/9/00009_00030_00005.png
29,30,5,5,24,25,9,Train/9/00009_00030_00006.png
30,30,6,5,25,25,9,Train/9/00009_00030_00007.png
30,31,5,5,24,25,9,Train/9/00009_00030_00008.png
30,32,5,6,25,27,9,Train/9/00009_00030_00009.png
31,31,6,5,26,26,9,Train/9/00009_00030_00010.png
32,31,6,5,27,26,9,Train/9/00009_00030_00011.png
32,32,5,5,27,27,9,Train/9/00009_00030_00012.png
34,35,5,5,29,29,9,Train/9/00009_00030_00013.png
36,38,6,6,31,32,9,Train/9/00009_00030_00014.png
